"ine","Ficha","Municipio","Total","ODS","name","value"
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods01","ods01.PobrSev",18.4
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods01","ods01.Pobr",32
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods01","ods01.PobrInfantil",22.4
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods01","ods01.Gasto_23perHab",79.48
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods2","ods2.nivPriv",3
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods3","ods3.tasaMP",2.22
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods3","ods3.edadM",78.89
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods3","ods3.tasaSuic",0.05
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods3","ods3.tasaInf",0.39
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods4","ods4.tasaSec",29.3
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods4","ods4.Gasto_32perHab",33.41
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods4","ods4.epdSi",0
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods5","ods5.tasaViolSex24",6.94
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods5","ods5.rvi",1
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods6","ods6.vulnerNitr",1
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods7","ods7.numNivRiesVulnEn",2
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods8","ods8.tasaParo",6
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods8","ods8.tasaJuv",2.6
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods10","ods10.tasa50",24.8
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods10","ods10.gini",35.4
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods10","ods10.Dep",59.8
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods11","ods11.tasaVuln",50.4
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods11","ods11.maxPM10",NA
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods11","ods11.despobl",0
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods12","ods12.envases.hab",11.7
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods12","ods12.papel.hab",12.1
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods12","ods12.vidrio.hab",37.1
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods12","ods12.ecoparque",1
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods13","ods13.Participa",1
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods15","ods15.tasaBosque",21
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods15","ods15.espNat",2
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods16","ods16.tasaCrimConv",488.1
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods16","ods16.tasaTotHom",0.5
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods17","ods17.ciudEd",1
"03011","03011-alfas-del-pi-l","Alfàs del Pi, l'",20160,"ods17","ods17.tasaCoop",0.27
"03012","03012-algorfa","Algorfa",3684,"ods01","ods01.PobrSev",18.6
"03012","03012-algorfa","Algorfa",3684,"ods01","ods01.Pobr",34.7
"03012","03012-algorfa","Algorfa",3684,"ods01","ods01.PobrInfantil",20.8
"03012","03012-algorfa","Algorfa",3684,"ods01","ods01.Gasto_23perHab",17.36
"03012","03012-algorfa","Algorfa",3684,"ods2","ods2.nivPriv",3
"03012","03012-algorfa","Algorfa",3684,"ods3","ods3.tasaMP",NA
"03012","03012-algorfa","Algorfa",3684,"ods3","ods3.edadM",NA
"03012","03012-algorfa","Algorfa",3684,"ods3","ods3.tasaSuic",NA
"03012","03012-algorfa","Algorfa",3684,"ods3","ods3.tasaInf",NA
"03012","03012-algorfa","Algorfa",3684,"ods4","ods4.tasaSec",18.2
"03012","03012-algorfa","Algorfa",3684,"ods4","ods4.Gasto_32perHab",278.78
"03012","03012-algorfa","Algorfa",3684,"ods4","ods4.epdSi",0
"03012","03012-algorfa","Algorfa",3684,"ods5","ods5.tasaViolSex24",NA
"03012","03012-algorfa","Algorfa",3684,"ods5","ods5.rvi",1
"03012","03012-algorfa","Algorfa",3684,"ods6","ods6.vulnerNitr",1
"03012","03012-algorfa","Algorfa",3684,"ods7","ods7.numNivRiesVulnEn",3
"03012","03012-algorfa","Algorfa",3684,"ods8","ods8.tasaParo",7.5
"03012","03012-algorfa","Algorfa",3684,"ods8","ods8.tasaJuv",3.5
"03012","03012-algorfa","Algorfa",3684,"ods10","ods10.tasa50",26.2
"03012","03012-algorfa","Algorfa",3684,"ods10","ods10.gini",32.4
"03012","03012-algorfa","Algorfa",3684,"ods10","ods10.Dep",80.8
"03012","03012-algorfa","Algorfa",3684,"ods11","ods11.tasaVuln",100
"03012","03012-algorfa","Algorfa",3684,"ods11","ods11.maxPM10",NA
"03012","03012-algorfa","Algorfa",3684,"ods11","ods11.despobl",0
"03012","03012-algorfa","Algorfa",3684,"ods12","ods12.envases.hab",10.3
"03012","03012-algorfa","Algorfa",3684,"ods12","ods12.papel.hab",13.1
"03012","03012-algorfa","Algorfa",3684,"ods12","ods12.vidrio.hab",32.7
"03012","03012-algorfa","Algorfa",3684,"ods12","ods12.ecoparque",0
"03012","03012-algorfa","Algorfa",3684,"ods13","ods13.Participa",1
"03012","03012-algorfa","Algorfa",3684,"ods15","ods15.tasaBosque",0.3
"03012","03012-algorfa","Algorfa",3684,"ods15","ods15.espNat",1
"03012","03012-algorfa","Algorfa",3684,"ods16","ods16.tasaCrimConv",NA
"03012","03012-algorfa","Algorfa",3684,"ods16","ods16.tasaTotHom",NA
"03012","03012-algorfa","Algorfa",3684,"ods17","ods17.ciudEd",0
"03012","03012-algorfa","Algorfa",3684,"ods17","ods17.tasaCoop",NA
"03013","03013-alguena","Algueña",1342,"ods01","ods01.PobrSev",17.5
"03013","03013-alguena","Algueña",1342,"ods01","ods01.Pobr",31.3
"03013","03013-alguena","Algueña",1342,"ods01","ods01.PobrInfantil",NA
"03013","03013-alguena","Algueña",1342,"ods01","ods01.Gasto_23perHab",115.21
"03013","03013-alguena","Algueña",1342,"ods2","ods2.nivPriv",3
"03013","03013-alguena","Algueña",1342,"ods3","ods3.tasaMP",NA
"03013","03013-alguena","Algueña",1342,"ods3","ods3.edadM",NA
"03013","03013-alguena","Algueña",1342,"ods3","ods3.tasaSuic",NA
"03013","03013-alguena","Algueña",1342,"ods3","ods3.tasaInf",NA
"03013","03013-alguena","Algueña",1342,"ods4","ods4.tasaSec",12.4
"03013","03013-alguena","Algueña",1342,"ods4","ods4.Gasto_32perHab",36.97
"03013","03013-alguena","Algueña",1342,"ods4","ods4.epdSi",0
"03013","03013-alguena","Algueña",1342,"ods5","ods5.tasaViolSex24",NA
"03013","03013-alguena","Algueña",1342,"ods5","ods5.rvi",0
"03013","03013-alguena","Algueña",1342,"ods6","ods6.vulnerNitr",0
"03013","03013-alguena","Algueña",1342,"ods7","ods7.numNivRiesVulnEn",2
"03013","03013-alguena","Algueña",1342,"ods8","ods8.tasaParo",12.3
"03013","03013-alguena","Algueña",1342,"ods8","ods8.tasaJuv",4.8
"03013","03013-alguena","Algueña",1342,"ods10","ods10.tasa50",23.1
"03013","03013-alguena","Algueña",1342,"ods10","ods10.gini",29.7
"03013","03013-alguena","Algueña",1342,"ods10","ods10.Dep",67.5
"03013","03013-alguena","Algueña",1342,"ods11","ods11.tasaVuln",100
"03013","03013-alguena","Algueña",1342,"ods11","ods11.maxPM10",NA
"03013","03013-alguena","Algueña",1342,"ods11","ods11.despobl",0
"03013","03013-alguena","Algueña",1342,"ods12","ods12.envases.hab",16.2
"03013","03013-alguena","Algueña",1342,"ods12","ods12.papel.hab",10.3
"03013","03013-alguena","Algueña",1342,"ods12","ods12.vidrio.hab",18.8
"03013","03013-alguena","Algueña",1342,"ods12","ods12.ecoparque",0
"03013","03013-alguena","Algueña",1342,"ods13","ods13.Participa",1
"03013","03013-alguena","Algueña",1342,"ods15","ods15.tasaBosque",12.6
"03013","03013-alguena","Algueña",1342,"ods15","ods15.espNat",0
"03013","03013-alguena","Algueña",1342,"ods16","ods16.tasaCrimConv",NA
"03013","03013-alguena","Algueña",1342,"ods16","ods16.tasaTotHom",NA
"03013","03013-alguena","Algueña",1342,"ods17","ods17.ciudEd",0
"03013","03013-alguena","Algueña",1342,"ods17","ods17.tasaCoop",NA
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods01","ods01.PobrSev",16.2
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods01","ods01.Pobr",29.1
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods01","ods01.PobrInfantil",24.2
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods01","ods01.Gasto_23perHab",75.63
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods2","ods2.nivPriv",3
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods3","ods3.tasaMP",1.44
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods3","ods3.edadM",79.46
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods3","ods3.tasaSuic",0.09
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods3","ods3.tasaInf",0.2
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods4","ods4.tasaSec",20.3
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods4","ods4.Gasto_32perHab",36.17
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods4","ods4.epdSi",1
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods5","ods5.tasaViolSex24",6.86
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods5","ods5.rvi",1
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods6","ods6.vulnerNitr",1
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods7","ods7.numNivRiesVulnEn",2
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods8","ods8.tasaParo",11.4
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods8","ods8.tasaJuv",4.8
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods10","ods10.tasa50",22.3
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods10","ods10.gini",35.9
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods10","ods10.Dep",52.4
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods11","ods11.tasaVuln",NA
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods11","ods11.maxPM10",15
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods11","ods11.despobl",0
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods12","ods12.envases.hab",12
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods12","ods12.papel.hab",14.7
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods12","ods12.vidrio.hab",18.2
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods12","ods12.ecoparque",1
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods13","ods13.Participa",1
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods15","ods15.tasaBosque",4.7
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods15","ods15.espNat",5
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods16","ods16.tasaCrimConv",573.62
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods16","ods16.tasaTotHom",0.67
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods17","ods17.ciudEd",1
"03014","03014-alacant-alicante","Alacant/Alicante",358720,"ods17","ods17.tasaCoop",0.1
"03015","03015-almoradi","Almoradí",22464,"ods01","ods01.PobrSev",20.9
"03015","03015-almoradi","Almoradí",22464,"ods01","ods01.Pobr",40.4
"03015","03015-almoradi","Almoradí",22464,"ods01","ods01.PobrInfantil",30.8
"03015","03015-almoradi","Almoradí",22464,"ods01","ods01.Gasto_23perHab",63.37
"03015","03015-almoradi","Almoradí",22464,"ods2","ods2.nivPriv",3
"03015","03015-almoradi","Almoradí",22464,"ods3","ods3.tasaMP",1.68
"03015","03015-almoradi","Almoradí",22464,"ods3","ods3.edadM",78.02
"03015","03015-almoradi","Almoradí",22464,"ods3","ods3.tasaSuic",0.09
"03015","03015-almoradi","Almoradí",22464,"ods3","ods3.tasaInf",0.18
"03015","03015-almoradi","Almoradí",22464,"ods4","ods4.tasaSec",14
"03015","03015-almoradi","Almoradí",22464,"ods4","ods4.Gasto_32perHab",56.58
"03015","03015-almoradi","Almoradí",22464,"ods4","ods4.epdSi",0
"03015","03015-almoradi","Almoradí",22464,"ods5","ods5.tasaViolSex24",6.23
"03015","03015-almoradi","Almoradí",22464,"ods5","ods5.rvi",1
"03015","03015-almoradi","Almoradí",22464,"ods6","ods6.vulnerNitr",1
"03015","03015-almoradi","Almoradí",22464,"ods7","ods7.numNivRiesVulnEn",3
"03015","03015-almoradi","Almoradí",22464,"ods8","ods8.tasaParo",11.3
"03015","03015-almoradi","Almoradí",22464,"ods8","ods8.tasaJuv",5.9
"03015","03015-almoradi","Almoradí",22464,"ods10","ods10.tasa50",30.6
"03015","03015-almoradi","Almoradí",22464,"ods10","ods10.gini",32.7
"03015","03015-almoradi","Almoradí",22464,"ods10","ods10.Dep",53.2
"03015","03015-almoradi","Almoradí",22464,"ods11","ods11.tasaVuln",78.9
"03015","03015-almoradi","Almoradí",22464,"ods11","ods11.maxPM10",NA
"03015","03015-almoradi","Almoradí",22464,"ods11","ods11.despobl",0
"03015","03015-almoradi","Almoradí",22464,"ods12","ods12.envases.hab",7.3
"03015","03015-almoradi","Almoradí",22464,"ods12","ods12.papel.hab",7.2
"03015","03015-almoradi","Almoradí",22464,"ods12","ods12.vidrio.hab",10.4
"03015","03015-almoradi","Almoradí",22464,"ods12","ods12.ecoparque",0
"03015","03015-almoradi","Almoradí",22464,"ods13","ods13.Participa",1
"03015","03015-almoradi","Almoradí",22464,"ods15","ods15.tasaBosque",0.3
"03015","03015-almoradi","Almoradí",22464,"ods15","ods15.espNat",0
"03015","03015-almoradi","Almoradí",22464,"ods16","ods16.tasaCrimConv",388.18
"03015","03015-almoradi","Almoradí",22464,"ods16","ods16.tasaTotHom",0.89
"03015","03015-almoradi","Almoradí",22464,"ods17","ods17.ciudEd",1
"03015","03015-almoradi","Almoradí",22464,"ods17","ods17.tasaCoop",NA
"03016","03016-almudaina","Almudaina",118,"ods01","ods01.PobrSev",NA
"03016","03016-almudaina","Almudaina",118,"ods01","ods01.Pobr",NA
"03016","03016-almudaina","Almudaina",118,"ods01","ods01.PobrInfantil",NA
"03016","03016-almudaina","Almudaina",118,"ods01","ods01.Gasto_23perHab",33.78
"03016","03016-almudaina","Almudaina",118,"ods2","ods2.nivPriv",NA
"03016","03016-almudaina","Almudaina",118,"ods3","ods3.tasaMP",NA
"03016","03016-almudaina","Almudaina",118,"ods3","ods3.edadM",NA
"03016","03016-almudaina","Almudaina",118,"ods3","ods3.tasaSuic",NA
"03016","03016-almudaina","Almudaina",118,"ods3","ods3.tasaInf",NA
"03016","03016-almudaina","Almudaina",118,"ods4","ods4.tasaSec",19.6
"03016","03016-almudaina","Almudaina",118,"ods4","ods4.Gasto_32perHab",NA
"03016","03016-almudaina","Almudaina",118,"ods4","ods4.epdSi",0
"03016","03016-almudaina","Almudaina",118,"ods5","ods5.tasaViolSex24",NA
"03016","03016-almudaina","Almudaina",118,"ods5","ods5.rvi",1
"03016","03016-almudaina","Almudaina",118,"ods6","ods6.vulnerNitr",1
"03016","03016-almudaina","Almudaina",118,"ods7","ods7.numNivRiesVulnEn",NA
"03016","03016-almudaina","Almudaina",118,"ods8","ods8.tasaParo",5.7
"03016","03016-almudaina","Almudaina",118,"ods8","ods8.tasaJuv",9.1
"03016","03016-almudaina","Almudaina",118,"ods10","ods10.tasa50",NA
"03016","03016-almudaina","Almudaina",118,"ods10","ods10.gini",29
"03016","03016-almudaina","Almudaina",118,"ods10","ods10.Dep",68.6
"03016","03016-almudaina","Almudaina",118,"ods11","ods11.tasaVuln",NA
"03016","03016-almudaina","Almudaina",118,"ods11","ods11.maxPM10",NA
"03016","03016-almudaina","Almudaina",118,"ods11","ods11.despobl",0
"03016","03016-almudaina","Almudaina",118,"ods12","ods12.envases.hab",29.8
"03016","03016-almudaina","Almudaina",118,"ods12","ods12.papel.hab",17.1
"03016","03016-almudaina","Almudaina",118,"ods12","ods12.vidrio.hab",27
"03016","03016-almudaina","Almudaina",118,"ods12","ods12.ecoparque",0
"03016","03016-almudaina","Almudaina",118,"ods13","ods13.Participa",1
"03016","03016-almudaina","Almudaina",118,"ods15","ods15.tasaBosque",3.6
"03016","03016-almudaina","Almudaina",118,"ods15","ods15.espNat",0
"03016","03016-almudaina","Almudaina",118,"ods16","ods16.tasaCrimConv",NA
"03016","03016-almudaina","Almudaina",118,"ods16","ods16.tasaTotHom",NA
"03016","03016-almudaina","Almudaina",118,"ods17","ods17.ciudEd",0
"03016","03016-almudaina","Almudaina",118,"ods17","ods17.tasaCoop",NA
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods01","ods01.PobrSev",5.6
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods01","ods01.Pobr",15.3
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods01","ods01.PobrInfantil",NA
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods01","ods01.Gasto_23perHab",41.77
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods2","ods2.nivPriv",1
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods3","ods3.tasaMP",NA
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods3","ods3.edadM",NA
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods3","ods3.tasaSuic",NA
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods3","ods3.tasaInf",NA
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods4","ods4.tasaSec",18.4
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods4","ods4.Gasto_32perHab",5.31
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods4","ods4.epdSi",0
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods5","ods5.tasaViolSex24",NA
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods5","ods5.rvi",1
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods6","ods6.vulnerNitr",0
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods7","ods7.numNivRiesVulnEn",1
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods8","ods8.tasaParo",6.8
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods8","ods8.tasaJuv",0
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods10","ods10.tasa50",9.7
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods10","ods10.gini",24.5
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods10","ods10.Dep",40.5
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods11","ods11.tasaVuln",0
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods11","ods11.maxPM10",NA
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods11","ods11.despobl",0
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods12","ods12.envases.hab",29.8
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods12","ods12.papel.hab",17.1
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods12","ods12.vidrio.hab",17.2
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods12","ods12.ecoparque",0
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods13","ods13.Participa",1
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods15","ods15.tasaBosque",6.7
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods15","ods15.espNat",1
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods16","ods16.tasaCrimConv",NA
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods16","ods16.tasaTotHom",NA
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods17","ods17.ciudEd",0
"03017","03017-alqueria-dasnar-l","Alqueria d'Asnar, l'",519,"ods17","ods17.tasaCoop",NA
"03018","03018-altea","Altea",23963,"ods01","ods01.PobrSev",15
"03018","03018-altea","Altea",23963,"ods01","ods01.Pobr",28.8
"03018","03018-altea","Altea",23963,"ods01","ods01.PobrInfantil",20.7
"03018","03018-altea","Altea",23963,"ods01","ods01.Gasto_23perHab",83.97
"03018","03018-altea","Altea",23963,"ods2","ods2.nivPriv",3
"03018","03018-altea","Altea",23963,"ods3","ods3.tasaMP",1.65
"03018","03018-altea","Altea",23963,"ods3","ods3.edadM",78.95
"03018","03018-altea","Altea",23963,"ods3","ods3.tasaSuic",0.12
"03018","03018-altea","Altea",23963,"ods3","ods3.tasaInf",0.04
"03018","03018-altea","Altea",23963,"ods4","ods4.tasaSec",22.1
"03018","03018-altea","Altea",23963,"ods4","ods4.Gasto_32perHab",106.39
"03018","03018-altea","Altea",23963,"ods4","ods4.epdSi",0
"03018","03018-altea","Altea",23963,"ods5","ods5.tasaViolSex24",2.92
"03018","03018-altea","Altea",23963,"ods5","ods5.rvi",1
"03018","03018-altea","Altea",23963,"ods6","ods6.vulnerNitr",1
"03018","03018-altea","Altea",23963,"ods7","ods7.numNivRiesVulnEn",2
"03018","03018-altea","Altea",23963,"ods8","ods8.tasaParo",6.8
"03018","03018-altea","Altea",23963,"ods8","ods8.tasaJuv",2.9
"03018","03018-altea","Altea",23963,"ods10","ods10.tasa50",21.2
"03018","03018-altea","Altea",23963,"ods10","ods10.gini",34.1
"03018","03018-altea","Altea",23963,"ods10","ods10.Dep",53.2
"03018","03018-altea","Altea",23963,"ods11","ods11.tasaVuln",47.3
"03018","03018-altea","Altea",23963,"ods11","ods11.maxPM10",NA
"03018","03018-altea","Altea",23963,"ods11","ods11.despobl",0
"03018","03018-altea","Altea",23963,"ods12","ods12.envases.hab",22
